movie_ID,movie_title,duration,color,title_year,country,language,content_rating,budget_USD,gross_USD,net_USD,profitable,director_name,director_top20?,director_facebook?,director_facebook_likes,actor_1_name,actor_top20?,actor_1_facebook?,actor_1_facebook_likes,actor_2_name,actor_top20?,actor_2_facebook?,actor_2_facebook_likes,actor_3_name,actor_top20?,actor_3_facebook?,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook?,movie_facebook_likes;,facenumber_in_poster,num_voted_users,num_user_for_reviews,imdb_score,imdb_top_250
1943,The Rite,114,1,2011,USA,English,PG-13,37000000,33037754,-3962246,0,Mikael H??fstr??m,0,1,101,Anthony Hopkins,1,1,12000,Colin O'Donoghue,0,1,3000,Toby Jones,0,1,2000,19904,1,23000,1,75864,197,6,0
1944,Head of State,95,1,2003,USA,English,PG-13,35200000,37788228,2588228,1,Chris Rock,0,0,0,Bernie Mac,0,1,1000,Dylan Baker,0,1,812,Tracy Morgan,0,1,642,4537,1,638,1,15046,80,5.4,0
1945,Austin Powers: The Spy Who Shagged Me,95,1,1999,USA,English,PG-13,33000000,205399422,172399422,1,Jay Roach,0,1,116,Muse Watson,0,1,45000,Verne Troyer,0,1,645,Robert Wagner,0,1,481,47203,0,0,1,181225,784,6.6,0
1946,Trainwreck,129,1,2015,Japan,English,R,35000000,110008260,75008260,1,Judd Apatow,0,0,0,Amy Schumer,0,1,492,Randall Park,0,1,392,Josh Segarra,0,1,213,1450,1,25000,1,94241,309,6.3,0
1947,A Nightmare on Elm Street,101,1,1984,USA,English,X,1800000,26505000,24705000,1,Wes Craven,0,0,0,Johnny Depp,1,1,40000,Lin Shaye,0,1,852,Amanda Wyss,0,1,574,42918,1,10000,1,149285,668,7.5,0
1948,The Cell,109,1,2000,USA,English,R,33000000,61280963,28280963,1,Tarsem Singh,0,1,763,Dylan Baker,0,1,812,Jake Weber,0,1,551,James Gammon,0,1,311,2474,0,0,1,79877,677,6.3,0
1949,The Man in the Iron Mask,132,1,1998,USA,English,PG-13,35000000,56876365,21876365,1,Randall Wallace,0,1,130,Leonardo DiCaprio,0,1,29000,Anne Parillaud,0,1,130,Judith Godr?¶che,0,1,80,29265,0,0,1,125219,244,6.4,0
1950,Radio,109,1,2003,USA,English,PG,35000000,52277485,17277485,1,Michael Tollin,0,1,19,Alfre Woodard,0,1,1000,Riley Smith,0,1,762,Debra Winger,0,1,568,4231,0,0,1,32370,196,6.9,0
1951,Underworld: Rise of the Lycans,92,1,2009,USA,English,R,35000000,45802315,10802315,1,Patrick Tatopoulos,0,1,148,Craig Parker,0,1,978,Kevin Grevioux,0,1,593,Steven Mackintosh,0,1,227,2184,0,0,1,119974,169,6.6,0
1952,The Ladykillers,104,1,2004,USA,English,R,35000000,39692139,4692139,1,Ethan Coen,0,1,1000,J.K. Simmons,1,1,24000,Tom Hanks,1,1,15000,Stephen Root,0,1,939,41701,0,0,1,84131,400,6.2,0
1953,Max Payne,103,1,2008,Canada,English,PG-13,35000000,40687294,5687294,1,John Moore,0,1,212,Mila Kunis,0,1,15000,Beau Bridges,0,1,552,Jamie Hector,0,1,248,16249,0,0,1,107772,398,5.4,0
1954,Black Knight,95,1,2001,USA,English,PG-13,50000000,33422806,-16577194,0,Gil Junger,0,1,19,Tom Wilkinson,0,1,1000,Marsha Thomason,0,1,691,Vincent Regan,0,1,447,2643,0,0,1,30771,164,4.8,0
1955,Street Fighter,102,1,1994,Japan,English,PG-13,35000000,33423521,-1576479,0,Steven E. de Souza,0,1,133,Ming-Na Wen,0,1,2000,Raul Julia,0,1,1000,Kylie Minogue,0,1,690,5443,0,0,1,53115,282,3.8,0
1956,From Hell,122,1,2001,USA,English,R,35000000,31598308,-3401692,0,Albert Hughes,0,1,117,Johnny Depp,1,1,40000,Jason Flemyng,0,1,1000,Ian Richardson,0,1,140,41636,0,0,1,124765,541,6.8,0
1957,Untraceable,101,1,2008,USA,English,R,35000000,28687835,-6312165,0,Gregory Hoblit,0,1,40,Billy Burke,0,1,2000,Jesse Tyler Ferguson,0,1,648,Joseph Cross,0,1,398,3612,0,0,1,40964,245,6.2,0
1958,Ella Enchanted,96,1,2004,USA,English,PG,35000000,22913677,-12086323,0,Tommy O'Haver,0,1,13,Anne Hathaway,0,1,11000,Steve Coogan,0,1,1000,Joanna Lumley,0,1,973,17292,0,0,1,47800,244,6.3,0
1959,Abduction,106,1,2011,USA,English,PG-13,35000000,28064226,-6935774,0,John Singleton,0,1,309,Ken Arnold,0,1,327,Benjamin J. Cain Jr.,0,1,73,Richard Cetrone,0,1,63,561,1,13000,1,65044,173,5,0
1960,Wimbledon,98,1,2004,UK,English,PG-13,31000000,16831505,-14168495,0,Richard Loncraine,0,1,12,Kirsten Dunst,0,1,4000,Jon Favreau,0,1,4000,Austin Nichols,0,1,663,9330,0,0,1,51842,173,6.3,0
1961,Furry Vengeance,92,1,2010,USA,English,PG,35000000,17596256,-17403744,0,Roger Kumble,0,1,16,Brendan Fraser,0,1,3000,Brooke Shields,0,1,1000,Matt Prokop,0,1,734,6327,0,0,1,12399,84,3.8,0
1962,Walk Hard: The Dewey Cox Story,120,1,2007,USA,English,R,35000000,18317151,-16682849,0,Jake Kasdan,0,1,52,Tim Meadows,0,1,553,Nat Faxon,0,1,214,Matt Price,0,1,134,1082,0,0,1,55630,200,6.7,0
1963,The Young Victoria,100,1,2009,UK,English,PG,35000000,10991381,-24008619,0,Jean-Marc Vall??e,0,1,212,Michiel Huisman,0,1,2000,Jim Broadbent,0,1,1000,Thomas Kretschmann,0,1,919,5890,0,0,1,44931,100,7.3,0
1964,Whiteout,101,1,2009,USA,English,R,35000000,10268846,-24731154,0,Dominic Sena,0,1,57,Tom Skerritt,0,1,1000,Bashar Rahal,0,1,603,Shawn Doyle,0,1,230,1947,0,0,1,31918,142,5.5,0
1965,The Order,102,1,2003,USA,English,R,38000000,7659747,-30340253,0,Brian Helgeland,0,1,241,Heath Ledger,0,1,13000,Mark Addy,0,1,891,Benno F?_rmann,0,1,127,14165,1,704,1,14962,204,5.1,0
1966,Punisher: War Zone,103,1,2008,USA,English,R,35000000,7948159,-27051841,0,Lexi Alexander,0,1,189,Julie Benz,0,1,3000,Wayne Knight,0,1,967,Colin Salmon,0,1,766,6563,0,0,1,48999,280,6,0
1967,A Good Year,117,1,2006,USA,English,PG-13,35000000,7458269,-27541731,0,Ridley Scott,1,0,0,Archie Panjabi,0,1,883,Albert Finney,0,1,883,Richard Coyle,0,1,567,3611,1,9000,1,70698,196,6.9,0
1968,Smilla's Sense of Snow,121,1,1997,Denmark,English,R,35000000,2221994,-32778006,0,Bille August,0,1,55,Jim Broadbent,0,1,1000,Tom Wilkinson,0,1,1000,Julia Ormond,0,1,918,3125,1,561,1,11747,99,6.4,0
1969,Femme Fatale,114,1,2002,France,English,R,35000000,6592103,-28407897,0,Brian De Palma,0,0,0,Peter Coyote,0,1,548,Gregg Henry,0,1,298,Rie Rasmussen,0,1,115,1005,1,675,1,28584,232,6.3,0
1970,Stolen,96,1,2012,USA,English,R,35000000,183125,-34816875,0,Simon West,0,1,165,Nicolas Cage,1,1,12000,Mark Valley,0,1,774,Sami Gayle,0,1,566,14978,0,0,1,36914,86,5.5,0
1971,I Dreamed of Africa,114,1,2000,USA,English,PG-13,34000000,6543194,-27456806,0,Hugh Hudson,0,1,46,Liam Aiken,0,1,818,Eva Marie Saint,0,1,649,Vincent Perez,0,1,292,1778,1,314,1,3740,61,5.6,0
1972,Mandela: Long Walk to Freedom,141,1,2013,UK,English,PG-13,35000000,8324748,-26675252,0,Justin Chadwick,0,1,56,Terry Pheto,0,1,113,Fana Mokoena,0,1,98,Tony Kgoroge,0,1,38,301,1,13000,1,21223,108,7.1,0
1973,Big Momma's House,99,1,2000,USA,English,PG-13,30000000,117559438,87559438,1,Raja Gosnell,0,1,67,Nia Long,0,1,826,Cedric the Entertainer,0,1,436,Tichina Arnold,0,1,330,1790,1,1000,1,66941,148,5.1,0
1974,The Punisher,140,1,2004,USA,English,R,33000000,33682273,682273,1,Jonathan Hensleigh,0,1,36,Laura Harring,0,1,669,Marco St. John,0,1,403,Eddie Jemison,0,1,336,2114,1,4000,1,124242,622,6.5,0
1975,Doomsday,113,1,2008,UK,English,R,30000000,10955425,-19044575,0,Neil Marshall,0,1,197,Ryan Kruger,0,1,165,Jason Cope,0,1,107,Jeremy Crutchley,0,1,43,391,0,0,1,62770,396,6,0
1976,Elf,97,1,2003,USA,English,PG,33000000,173381405,140381405,1,Jon Favreau,0,1,4000,Peter Dinklage,0,1,22000,Zooey Deschanel,0,1,11000,Will Ferrell,1,1,8000,43354,1,21000,1,147597,395,6.9,0
1977,Phenomenon,123,1,1996,USA,English,PG,32000000,104632573,72632573,1,Jon Turteltaub,0,1,226,Robert Duvall,0,1,3000,Kyra Sedgwick,0,1,941,David Gallagher,0,1,796,5975,0,0,1,63839,118,6.4,0
1978,Snow Dogs,99,1,2002,Canada,English,PG,35000000,81150692,46150692,1,Brian Levant,0,1,32,James Coburn,0,1,773,Nichelle Nichols,0,1,664,M. Emmet Walsh,0,1,521,2916,0,0,1,20219,100,5.1,0
1979,Scrooged,101,1,1988,USA,English,PG-13,32000000,60328558,28328558,1,Richard Donner,0,1,503,Bill Murray,1,1,13000,Alfre Woodard,0,1,1000,Robert Mitchum,0,1,1000,18734,1,11000,1,61396,159,7,0
1980,Nacho Libre,92,1,2006,Germany,English,PG,32000000,80197993,48197993,1,Jared Hess,0,1,100,Ana de la Reguera,0,1,678,Moises Arias,0,1,635,H??ctor Jim??nez,0,1,327,1729,0,0,1,65551,441,5.7,0
1981,The Number 23,98,1,2007,USA,English,R,32000000,35063732,3063732,1,Joel Schumacher,1,1,541,Logan Lerman,0,1,8000,Virginia Madsen,0,1,912,Ed Lauter,0,1,897,10938,1,10000,1,164608,383,6.4,0
1982,The Young and Prodigious T.S. Spivet,105,1,2013,France,English,PG,33000000,99462,-32900538,0,Jean-Pierre Jeunet,0,0,0,Callum Rennie,0,1,716,Julian Richings,0,1,648,Judy Davis,0,1,223,1843,1,5000,1,11347,28,7.1,0
1983,Dreamer: Inspired by a True Story,98,1,2005,USA,English,PG,32000000,32701088,701088,1,John Gatins,0,1,61,Ken Howard,0,1,649,Freddy Rodr?_guez,0,1,579,Holmes Osborne,0,1,83,1400,0,0,1,10018,108,6.9,0
1984,A History of Violence,96,1,2005,USA,English,R,32000000,31493782,-506218,0,David Cronenberg,0,0,0,Viggo Mortensen,0,1,10000,Kyle Schmid,0,1,917,William Hurt,0,1,882,12754,0,0,1,186606,1125,7.5,0
1985,Transporter 2,87,1,2005,France,English,PG-13,32000000,43095600,11095600,1,Louis Leterrier,0,1,255,Jason Statham,0,1,26000,Jason Flemyng,0,1,1000,Matthew Modine,0,1,810,29050,0,0,1,156267,340,6.3,0
1986,Laws of Attraction,90,1,2004,Ireland,English,PG-13,28000000,17848322,-10151678,0,Peter Howitt,0,1,29,Frances Fisher,0,1,638,Mike Doyle,0,1,160,Nora Dunn,0,1,142,961,1,702,1,18771,102,5.9,0
1987,Apocalypse Now,289,1,1979,USA,English,R,31500000,78800000,47300000,1,Francis Ford Coppola,0,0,0,Harrison Ford,1,1,11000,Marlon Brando,0,1,10000,Robert Duvall,0,1,3000,25313,1,19000,1,450676,983,8.5,1
1988,Mr. Holland's Opus,143,1,1995,USA,English,PG,6500000,82528097,76028097,1,Stephen Herek,0,1,65,Alicia Witt,0,1,975,Olympia Dukakis,0,1,345,Jean Louisa Kelly,0,1,320,2223,0,0,1,30230,154,7.3,0
1989,Hearts in Atlantis,101,1,2001,USA,English,PG-13,31000000,24185781,-6814219,0,Scott Hicks,0,1,96,Anthony Hopkins,1,1,12000,Mika Boorem,0,1,495,Hope Davis,0,1,442,13811,0,0,1,30339,268,6.9,0
1990,Toy Story,74,1,1995,USA,English,G,30000000,191796233,161796233,1,John Lasseter,0,1,487,Tom Hanks,1,1,15000,John Ratzenberger,0,1,1000,Jim Varney,0,1,802,19046,0,0,1,623757,391,8.3,1
1991,Remember the Titans,120,1,2000,USA,English,PG,30000000,115648585,85648585,1,Boaz Yakin,0,1,132,Ryan Gosling,0,1,33000,Denzel Washington,1,1,18000,Ethan Suplee,0,1,1000,54877,0,0,1,160776,402,7.8,0
1992,The Hunt for Red October,135,1,1990,USA,English,PG,30000000,122012643,92012643,1,John McTiernan,0,1,323,Scott Glenn,0,1,826,Jeffrey Jones,0,1,692,Courtney B. Vance,0,1,495,2575,0,0,1,143696,241,7.6,0
1993,Million Dollar Baby,132,1,2004,USA,English,PG-13,30000000,100422786,70422786,1,Clint Eastwood,1,1,16000,Clint Eastwood,0,1,16000,Morgan Freeman,1,1,11000,Mike Colter,0,1,567,28830,1,14000,1,482064,1106,8.1,1
1994,27 Dresses,111,1,2008,USA,English,PG-13,30000000,76806312,46806312,1,Anne Fletcher,0,1,98,Judy Greer,0,1,2000,Bern Cohen,0,1,805,Yetta Gottesman,0,1,71,2978,0,0,1,124501,154,6.1,0
1995,The Prince of Tides,132,1,1991,USA,English,R,30000000,74787599,44787599,1,Barbra Streisand,0,0,0,George Carlin,0,1,769,Blythe Danner,0,1,713,Melinda Dillon,0,1,252,1936,1,883,1,12549,109,6.6,0
1996,About Schmidt,125,1,2002,USA,English,R,30000000,65010106,35010106,1,Alexander Payne,0,1,729,Hope Davis,0,1,442,June Squibb,0,1,344,Howard Hesseman,0,1,322,1556,0,0,1,107557,612,7.2,0
1997,Down to Earth,87,1,2001,USA,English,PG-13,30000000,64172251,34172251,1,Chris Weitz,0,1,129,Chazz Palminteri,0,1,979,Mark Addy,0,1,891,Wanda Sykes,0,1,560,2911,1,602,1,19079,122,5.4,0
1998,Forgetting Sarah Marshall,118,1,2008,USA,English,R,30000000,62877175,32877175,1,Nicholas Stoller,0,1,89,Mila Kunis,0,1,15000,Jack McBrayer,0,1,975,Maria Thayer,0,1,344,16758,0,0,1,217507,325,7.2,0
1999,Hope Floats,114,1,1998,USA,English,PG-13,30000000,60033780,30033780,1,Forest Whitaker,0,0,0,Bill Cobbs,0,1,970,Harry Connick Jr.,0,1,631,Gena Rowlands,0,1,545,2860,0,0,1,18973,162,5.9,0
2000,13 Going on 30,98,1,2004,USA,English,PG-13,37000000,56044241,19044241,1,Gary Winick,0,1,56,Jennifer Garner,0,1,3000,Judy Greer,0,1,2000,Christa B. Allen,0,1,533,6742,0,0,1,122187,339,6.1,0
2001,Midnight in Paris,94,1,2011,Spain,English,PG-13,17000000,56816662,39816662,1,Woody Allen,1,1,11000,Kurt Fuller,0,1,617,Audrey Fleurot,0,1,204,Nina Arianda,0,1,183,1289,1,78000,1,301149,509,7.7,0
2002,Blow,124,1,2001,USA,English,R,30000000,52937130,22937130,1,Ted Demme,0,1,47,Johnny Depp,1,1,40000,Ethan Suplee,0,1,1000,Jordi Moll??,0,1,877,43453,1,13000,1,198066,426,7.6,0
2003,Star Trek V: The Final Frontier,107,1,1989,USA,English,PG,27800000,55210049,27410049,1,William Shatner,0,0,0,Leonard Nimoy,0,1,12000,Nichelle Nichols,0,1,664,Walter Koenig,0,1,643,14710,0,0,1,43743,293,5.4,0
2004,P.S. I Love You,126,1,2007,USA,English,PG-13,30000000,53680848,23680848,1,Richard LaGravenese,0,1,98,Gerard Butler,0,1,18000,Harry Connick Jr.,0,1,631,Nellie McKay,0,1,37,18726,1,20000,1,167967,243,7.1,0
2005,Atonement,123,1,2007,UK,English,R,30000000,50921738,20921738,1,Joe Wright,0,1,456,Benedict Cumberbatch,0,1,19000,Alfie Allen,0,1,1000,Brenda Blethyn,0,1,286,20499,1,12000,1,192930,581,7.8,0
2006,Letters to Juliet,105,1,2010,USA,English,PG,30000000,53021560,23021560,1,Gary Winick,0,1,56,Vanessa Redgrave,0,1,898,Marcia DeBonis,0,1,60,Luisa Ranieri,0,1,22,1026,1,13000,1,74630,156,6.5,0
2007,Corpse Bride,77,1,2005,USA,English,PG,40000000,53337608,13337608,1,Tim Burton,1,1,13000,Johnny Depp,1,1,40000,Christopher Lee,0,1,16000,Joanna Lumley,0,1,973,60683,0,0,1,188785,467,7.4,0
2008,The Age of Adaline,112,1,2015,USA,English,PG-13,25000000,42478175,17478175,1,Lee Toland Krieger,0,1,43,Harrison Ford,1,1,11000,Michiel Huisman,0,1,2000,Ellen Burstyn,0,1,1000,15327,1,34000,1,93767,209,7.2,0
2009,Secondhand Lions,111,1,2003,USA,English,PG,30000000,41407470,11407470,1,Tim McCanlies,0,1,23,Haley Joel Osment,0,1,3000,Robert Duvall,0,1,3000,Emmanuelle Vaugier,0,1,1000,9638,0,0,1,43378,292,7.6,0
2010,Stranger Than Fiction,113,1,2006,USA,English,PG-13,38000000,40137776,2137776,1,Marc Forster,0,1,395,Will Ferrell,1,1,8000,Christian Stolte,0,1,189,Danny Rhodes,0,1,77,8362,1,13000,1,186977,529,7.6,0
2011,Midnight Run,126,1,1988,USA,English,R,30000000,38413606,8413606,1,Martin Brest,0,1,102,Robert De Niro,1,1,22000,Yaphet Kotto,0,1,581,Philip Baker Hall,0,1,497,23866,0,0,1,54042,215,7.6,0
2012,The Running Man,101,1,1987,USA,English,R,27000000,38122105,11122105,1,Paul Michael Glaser,0,1,343,Yaphet Kotto,0,1,581,Maria Conchita Alonso,0,1,571,Richard Dawson,0,1,384,2373,0,0,1,112669,226,6.6,0
2013,Carrie,100,1,2013,USA,English,R,30000000,35266619,5266619,1,Kimberly Peirce,0,1,108,Chlo?? Grace Moretz,0,1,17000,Judy Greer,0,1,2000,Portia Doubleday,0,1,534,20051,1,39000,1,108242,371,5.9,0
2014,Gridiron Gang,125,1,2006,USA,English,PG-13,30000000,38432823,8432823,1,Phil Joanou,0,1,21,Dwayne Johnson,0,1,12000,Jurnee Smollett-Bell,0,1,2000,Kevin Dunn,0,1,581,15811,0,0,1,33067,134,6.9,0
2015,Bulworth,108,1,1998,USA,English,R,30000000,26525834,-3474166,0,Warren Beatty,0,1,631,Warren Beatty,0,1,631,Kirk Baltz,0,1,199,Graham Beckel,0,1,95,1023,0,0,1,21998,227,6.8,0
2016,Virtuosity,106,1,1995,USA,English,R,30000000,24048000,-5952000,0,Brett Leonard,0,1,32,Denzel Washington,1,1,18000,Costas Mandylor,0,1,723,Traci Lords,0,1,650,20772,0,0,1,23579,88,5.5,0
2017,My Super Ex-Girlfriend,95,1,2006,USA,English,PG-13,30000000,22526144,-7473856,0,Ivan Reitman,0,1,425,Rainn Wilson,0,1,973,Eddie Izzard,0,1,776,Wanda Sykes,0,1,560,2737,1,1000,1,53884,203,5.1,0
2018,Little Black Book,105,1,2004,USA,English,PG-13,35000000,20422207,-14577793,0,Nick Hurran,0,1,34,Holly Hunter,0,1,1000,Kevin Sussman,0,1,681,Dave Annable,0,1,642,4369,1,484,1,15052,116,5.2,0
2019,Mr 3000,104,1,2004,USA,English,PG-13,30000000,21800302,-8199698,0,Charles Stone III,0,1,30,Bernie Mac,0,1,1000,Chris Noth,0,1,962,Paul Sorvino,0,1,635,4462,1,491,1,12164,63,5.5,0
2020,Ultraviolet,94,1,2006,USA,English,PG-13,30000000,18500966,-11499034,0,Kurt Wimmer,0,1,110,Milla Jovovich,0,1,14000,Cameron Bright,0,1,829,Nick Chinlund,0,1,277,15271,0,0,1,70341,830,4.4,0
2021,Assault on Precinct 13,109,1,2005,USA,English,R,20000000,19976073,-23927,0,Jean-Fran??ois Richet,0,1,25,Brian Dennehy,0,1,954,Drea de Matteo,0,1,739,Hugh Dillon,0,1,431,3148,1,999,1,65979,220,6.3,0
2022,Fled,105,1,1996,USA,English,R,25000000,17100000,-7900000,0,Kevin Hooks,0,1,114,Salma Hayek,0,1,4000,Stephen Baldwin,0,1,561,Will Patton,0,1,537,6152,1,204,1,7073,29,5.3,0
2023,Eight Legged Freaks,99,1,2002,USA,English,PG-13,30000000,17266505,-12733495,0,Ellory Elkayem,0,1,11,Scarlett Johansson,1,1,19000,Doug E. Doug,0,1,953,Riley Smith,0,1,762,22554,0,0,1,43764,291,5.4,0
2024,88 Minutes,108,1,2007,USA,English,R,30000000,16930884,-13069116,0,Jon Avnet,0,1,50,Al Pacino,0,1,14000,Alicia Witt,0,1,975,Deborah Kara Unger,0,1,494,16722,0,0,1,65628,262,5.9,0
2025,Howard the Duck,110,1,1986,USA,English,PG,35000000,16295774,-18704226,0,Willard Huyck,0,1,8,Lea Thompson,0,1,1000,Jeffrey Jones,0,1,692,Jordan Prentice,0,1,322,3000,0,0,1,33669,269,4.6,0
2026,Fright Night,106,1,2011,USA,English,R,30000000,18298649,-11701351,0,Craig Gillespie,0,1,44,Grace Phipps,0,1,596,Reid Ewing,0,1,343,Sandra Vergara,0,1,133,1393,1,23000,1,85024,242,6.4,0
2027,Godsend,102,1,2004,USA,English,PG-13,25000000,14334645,-10665355,0,Nick Hamm,0,1,6,Robert De Niro,1,1,22000,Cameron Bright,0,1,829,Munro Chambers,0,1,353,23352,1,387,1,22449,191,4.8,0
2028,The Imaginarium of Doctor Parnassus,123,1,2009,UK,English,PG-13,40000000,7689458,-32310542,0,Terry Gilliam,0,0,0,Andrew Garfield,0,1,10000,Lily Cole,0,1,785,Verne Troyer,0,1,645,11769,1,19000,1,126307,210,6.8,0
2029,Miss Potter,88,1,2006,UK,English,PG,30000000,2975649,-27024351,0,Chris Noonan,0,1,108,Emily Watson,0,1,876,Bill Paterson,0,1,142,Lucy Boynton,0,1,135,1518,0,0,1,23864,142,7,0
2030,Machine Gun Preacher,129,1,2011,USA,English,R,30000000,537580,-29462420,0,Marc Forster,0,1,395,Gerard Butler,0,1,18000,Madeline Carroll,0,1,1000,Kathy Baker,0,1,313,19620,1,21000,1,52972,124,6.8,0
2031,Frost/Nixon,122,1,2008,USA,English,R,35000000,18593156,-16406844,0,Ron Howard,1,1,2000,Toby Jones,0,1,2000,Clint Howard,0,1,1000,Oliver Platt,0,1,1000,6161,0,0,1,88682,241,7.7,0
2032,The Boss,99,1,2016,USA,English,R,29000000,63034755,34034755,1,Ben Falcone,0,1,265,Peter Dinklage,0,1,22000,Tyler Labine,0,1,779,Ben Falcone,0,1,265,23562,0,0,1,16984,96,5.3,0
2033,Once Upon a Time in Mexico,102,1,2003,USA,English,R,29000000,55845943,26845943,1,Robert Rodriguez,1,0,0,Johnny Depp,1,1,40000,Salma Hayek,0,1,4000,Enrique Iglesias,0,1,876,46186,0,0,1,130094,471,6.4,0
2034,Role Models,101,1,2008,Germany,English,R,28000000,67266300,39266300,1,David Wain,0,1,136,Joe Lo Truglio,0,1,833,Ken Marino,0,1,543,Bobb'e J. Thompson,0,1,526,3400,0,0,1,195255,170,6.9,0
2035,The Royal Tenenbaums,110,1,2001,USA,English,R,21000000,52353636,31353636,1,Wes Anderson,0,0,0,Bill Murray,1,1,13000,Anjelica Huston,0,1,1000,Seymour Cassel,0,1,327,14609,0,0,1,209133,962,7.6,0
2036,For Your Eyes Only,127,1,1981,UK,English,PG,28000000,62300000,34300000,1,John Glen,0,1,46,Julian Glover,0,1,844,Topol,0,1,402,Desmond Llewelyn,0,1,244,2118,1,2000,1,72085,263,6.8,0
2037,Timecop,99,1,1994,Canada,English,R,27000000,44450000,17450000,1,Peter Hyams,0,0,0,Mia Sara,0,1,664,Bruce McGill,0,1,655,Gloria Reuben,0,1,186,2010,0,0,1,44394,115,5.8,0
2038,Kick-Ass,117,1,2010,UK,English,R,30000000,48043505,18043505,1,Matthew Vaughn,0,1,905,Elizabeth McGovern,0,1,553,Deborah Twiss,0,1,488,Michael Rispoli,0,1,385,2357,1,36000,1,435864,801,7.7,0
2039,Rob Roy,139,1,1995,USA,English,R,28000000,31600000,3600000,1,Michael Caton-Jones,0,1,105,Liam Neeson,1,1,14000,Jason Flemyng,0,1,1000,Eric Stoltz,0,1,902,16125,0,0,1,34427,126,6.9,0
2040,Kiss the Girls,115,1,1997,USA,English,R,27000000,60491560,33491560,1,Gary Fleder,0,1,39,Morgan Freeman,1,1,11000,Tony Goldwyn,0,1,956,Tatyana Ali,0,1,685,14322,0,0,1,50653,143,6.6,0
2041,The Blues Brothers,148,1,1980,USA,English,R,27000000,54200000,27200000,1,John Landis,0,1,644,John Belushi,0,1,1000,Aretha Franklin,0,1,809,Ray Charles,0,1,326,2566,1,14000,1,142448,319,7.9,0
2042,Dark City,111,1,1998,Australia,English,R,27000000,14337579,-12662421,0,Alex Proyas,0,1,295,Rufus Sewell,0,1,3000,William Hurt,0,1,882,Bruce Spence,0,1,531,4696,1,14000,1,156929,624,7.7,0
2043,Case 39,109,1,2009,USA,English,R,27000000,13248477,-13751523,0,Christian Alvart,0,1,22,Bradley Cooper,0,1,14000,Callum Rennie,0,1,716,Vanesa Tomasino,0,1,355,15790,0,0,1,60555,174,6.2,0
2044,Money Monster,98,1,2016,USA,English,R,27000000,41008532,14008532,1,Jodie Foster,0,0,0,Julia Roberts,0,1,8000,Jack O'Connell,0,1,698,Chris Bauer,0,1,638,10894,0,0,1,19611,103,6.7,0
2045,Flawless,112,1,1999,USA,English,R,15000000,4485485,-10514515,0,Joel Schumacher,1,1,541,Robert De Niro,1,1,22000,Philip Seymour Hoffman,0,1,22000,Chris Bauer,0,1,638,46022,0,0,1,14612,105,6.4,0
2046,What Just Happened,104,1,2008,USA,English,R,25000000,1089365,-23910635,0,Barry Levinson,1,1,272,Robert De Niro,1,1,22000,Robin Wright,0,1,18000,Kristen Stewart,0,1,17000,71973,1,845,1,23767,111,5.7,0
2047,Paul Blart: Mall Cop,91,1,2009,USA,English,PG,26000000,20819129,-5180871,0,Steve Carr,0,1,41,Erick Avari,0,1,567,Adhir Kalyan,0,1,402,Allen Covert,0,1,328,2954,0,0,1,84209,201,5.2,0
2048,The 40-Year-Old Virgin,133,1,2005,USA,English,R,26000000,109243478,83243478,1,Judd Apatow,0,0,0,Steve Carell,0,1,7000,Romany Malco,0,1,966,Gerry Bednob,0,1,218,8341,0,0,1,313797,546,7.1,0
2049,Ever After: A Cinderella Story,121,1,1998,USA,English,PG-13,26000000,65703412,39703412,1,Andy Tennant,0,1,72,Anjelica Huston,0,1,1000,Dougray Scott,0,1,794,Jeanne Moreau,0,1,343,2747,0,0,1,57958,345,7,0
2050,Original Sin,118,1,2001,France,English,R,42000000,16252765,-25747235,0,Michael Cristofer,0,1,49,Angelina Jolie Pitt,0,1,11000,Gregory Itzin,0,1,216,Jack Thompson,0,1,155,11662,1,3000,1,44913,181,6,0
2051,The Raven,110,1,2012,USA,English,R,26000000,16005978,-9994022,0,James McTeigue,0,1,160,Pam Ferris,0,1,771,Dave Legeno,0,1,570,Kevin McNally,0,1,427,2356,1,35000,1,72886,190,6.4,0
2052,Flipper,95,1,1996,USA,English,PG,25530000,20047715,-5482285,0,Alan Shapiro,0,0,0,Paul Hogan,0,1,442,Chelsea Field,0,1,95,Jessica Wesson,0,1,26,616,1,504,1,8008,26,5.2,0
2053,W.,129,1,2008,USA,English,PG-13,25100000,25517500,417500,1,Oliver Stone,1,0,0,Toby Jones,0,1,2000,Scott Glenn,0,1,826,Bruce McGill,0,1,655,4264,0,0,1,40941,320,6.4,0
2054,The Fifth Estate,128,1,2013,USA,English,R,28000000,3254172,-24745828,0,Bill Condon,0,1,386,Benedict Cumberbatch,0,1,19000,Peter Capaldi,0,1,17000,Jamie Blackley,0,1,203,36337,1,11000,1,29282,105,6.2,0
2055,The Untouchables,119,1,1987,USA,English,R,25000000,76270454,51270454,1,Brian De Palma,0,0,0,Robert De Niro,1,1,22000,Billy Drago,0,1,371,Charles Martin Smith,0,1,188,22767,0,0,1,219008,418,7.9,0
2056,Ride Along,99,1,2014,USA,English,PG-13,25000000,134141530,109141530,1,Tim Story,0,1,167,Bruce McGill,0,1,655,Tika Sumpter,0,1,521,Bryan Callen,0,1,460,2394,0,0,1,75903,109,6.2,0
